SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,Garage,Floors,Windows,PreviousSalePrice,IsLuxury,HouseColor_Green,HouseColor_Red,HouseColor_White,HouseColor_Yellow,Price
1134.09,3.829966391,4,313.09,48.32,9.0,80.35,19.63,93.26,0.12,5.15,4.76,6.36,1,0,1,11,474472.5611,1,True,False,False,False,419301.784
626.54,3.411808313,3,1182.22,55.37,5.78,66.76,41.51,88.6,2.72,8.3,8.11,3.98,0,0,1,12,266438.8894,0,False,False,False,False,270220.6987
550.0,1.0,3,545.0,37.37,5.56,59.08,59.71,99.9,1.25,2.63,2.32,9.0,1,0,1,10,221969.6997,0,False,False,True,False,197659.791
550.0,1.982029985,4,755.2,20.61,7.23,13.46,0.46,91.51,1.78,5.18,9.66,10.0,1,0,2,14,254820.3219,1,False,False,False,False,245825.9151
1417.36,2.156583472,2,391.11,30.53,6.14,39.82,9.05,95.8,1.68,4.88,5.51,6.42,0,1,1,5,240467.6221,1,False,True,False,False,302507.2463
634.61,1.558218369,5,286.52,44.41,7.07,8.78,24.48,84.27,1.53,4.49,7.22,5.59,0,1,2,28,240649.4869,1,False,False,False,True,354911.9709
1786.01,3.381903578,4,29.69,45.67,10.0,25.17,22.74,98.06,1.04,7.69,10.0,4.72,0,0,1,11,615730.1135,1,False,True,False,False,459906.7584
1043.69,3.342722334,2,807.17,24.66,8.77,39.57,39.77,90.36,1.62,4.61,0.42,4.78,0,1,1,10,276907.9485,1,True,False,False,False,358917.8559
1253.88,1.0,4,381.02,28.24,4.5,15.66,18.13,91.55,1.51,2.31,1.75,5.01,0,0,1,15,236697.1222,1,False,False,False,False,331012.6022
550.0,4.208386677,2,154.58,41.08,4.65,27.46,1.69,85.53,1.76,0.67,3.28,7.88,0,0,1,6,174203.6892,0,False,False,False,True,242853.308
939.7,1.745987915,4,719.79,52.0,5.33,74.79,9.32,93.68,0.68,2.82,4.91,7.71,0,1,1,17,263942.0631,0,False,False,True,False,268468.2677
730.03,1.840518688,2,631.71,71.7,6.72,57.13,26.99,91.6,2.07,5.41,9.48,5.79,0,0,2,49,207479.7255,0,True,False,False,False,183107.5642
1294.63,4.393520169,3,975.53,13.67,8.53,12.56,12.9,99.9,0.84,9.24,5.35,9.54,0,1,2,35,754888.9641,1,False,False,False,True,509396.2491
1725.08,4.361302199,4,1058.41,4.47,8.0,24.07,7.61,91.31,1.42,8.59,8.98,9.5,0,1,1,19,815845.6371,1,False,True,False,False,742617.9442
550.0,1.972925609,2,669.64,23.69,3.36,29.22,11.53,81.09,1.85,3.95,8.5,5.13,0,0,1,12,41150.01198,0,False,False,True,False,126206.8993
550.0,3.063321267,3,27.0,2.59,6.08,11.67,2.95,99.9,1.83,6.19,10.0,4.97,0,0,1,13,173352.8089,1,False,False,False,True,312188.8318
940.02,2.292306875,2,595.3,17.77,5.49,16.67,9.26,99.9,1.34,2.44,6.77,6.99,1,0,1,16,76085.04288,0,False,False,True,False,195416.5331
550.0,1.053595204,3,402.31,21.18,6.84,53.75,16.86,81.49,1.82,3.65,7.1,7.66,0,1,2,24,76514.14433,0,False,False,False,True,136459.9782
550.0,2.618337523,2,809.64,33.09,5.8,40.11,44.1,99.9,1.86,5.14,9.01,6.51,0,1,1,20,130176.5017,0,False,False,True,False,180417.0395
1028.83,1.894839593,4,739.36,10.24,7.93,65.38,23.16,99.9,1.63,5.05,5.28,5.87,0,1,1,11,350794.0185,0,True,False,False,False,236381.0551
1041.61,3.544439984,5,452.98,38.52,7.85,33.98,2.68,89.56,1.42,6.2,9.8,7.35,0,0,1,4,393464.2375,0,False,False,False,True,461667.4612
1403.92,1.974140894,3,689.47,17.79,8.97,11.29,3.18,94.38,1.58,7.42,9.96,8.31,1,0,1,19,271038.2618,0,True,False,False,False,239730.0695
1112.56,1.41885763,3,915.48,47.96,4.01,2.15,33.08,93.7,2.27,5.27,9.54,6.75,0,1,1,2,320931.846,1,False,False,False,False,528618.8707
1089.42,1.0,3,231.1,38.1,6.51,23.52,13.56,98.39,1.61,1.9,3.74,5.59,0,0,1,16,150867.1971,1,True,False,False,False,210535.6385
1671.11,2.141318003,3,848.09,11.66,8.16,9.5,13.71,99.69,0.96,3.38,3.26,9.03,0,0,1,6,247635.9062,1,False,True,False,False,297133.7751
1156.34,2.073778712,2,750.87,52.07,6.14,91.68,32.15,99.9,1.61,3.49,8.73,6.72,0,0,1,13,256482.6683,1,False,False,False,True,339091.8612
1066.78,2.310846015,5,323.34,18.99,10.0,11.08,19.44,99.85,1.24,6.3,6.06,7.13,0,0,1,10,486263.6323,1,True,False,False,False,439069.212
788.8,4.186419239,3,327.3,62.7,6.68,94.8,2.36,90.48,1.7,4.27,1.85,3.17,0,0,1,20,281179.0702,0,False,True,False,False,379621.3228
1301.39,3.713245872,2,432.03,47.65,3.77,21.04,9.37,85.3,1.05,3.89,5.54,6.4,0,0,1,14,296802.1887,1,True,False,False,False,320500.8382
1243.58,2.36530697,3,389.21,30.16,4.79,49.28,4.27,87.04,0.84,3.11,4.62,6.34,1,0,1,13,281592.5064,0,False,False,False,True,230578.9288
933.75,2.205155307,4,918.93,33.12,10.0,50.43,5.23,94.39,1.58,7.11,8.33,6.48,0,0,1,19,322777.4682,1,False,True,False,False,337587.7422
1664.02,2.690597455,2,447.75,10.45,6.93,20.57,16.33,99.9,1.91,3.88,5.56,3.06,0,1,2,28,312365.9291,1,False,False,False,False,472522.4074
669.41,1.993740111,3,314.18,25.21,4.65,56.62,2.08,83.98,1.23,4.82,8.5,6.91,0,1,1,21,433529.4259,0,False,False,True,False,263076.735
1197.83,2.071696865,2,243.29,62.44,10.0,42.09,18.08,91.58,1.26,5.18,4.05,3.48,0,0,1,20,193693.3198,0,True,False,False,False,229348.9249
550.0,1.945894495,5,360.74,23.23,5.67,64.0,14.44,99.9,2.36,2.92,6.99,4.84,0,0,1,18,276050.415,1,True,False,False,False,347052.8596
638.87,1.165301113,2,418.58,22.36,6.47,139.46,29.92,98.38,1.64,3.63,3.12,4.55,0,1,1,14,94836.59945,0,False,True,False,False,163561.6621
1164.5,1.498225765,3,528.95,23.02,8.92,73.74,12.42,93.3,1.42,5.42,5.59,5.42,0,1,1,14,294526.8482,1,False,False,True,False,373096.9624
550.0,2.92510514,4,753.8,14.54,7.19,29.12,24.19,92.17,2.25,6.72,4.7,6.44,1,0,1,9,202098.7724,0,False,True,False,False,257834.9712
1109.72,5.772859854,3,44.17,23.55,9.12,5.89,3.17,99.9,0.84,5.35,4.78,3.44,0,0,1,8,567715.4167,1,False,False,False,True,429467.2941
689.33,3.138723409,2,710.52,32.73,5.03,67.73,24.27,92.5,2.08,5.58,6.19,6.67,0,1,1,4,143596.9474,0,False,True,False,False,157786.9365
1930.03,1.582417956,4,800.71,19.86,6.08,29.03,7.48,95.55,1.81,4.96,10.0,9.57,0,0,2,6,528048.0859,1,True,False,False,False,587055.1488
1198.92,1.0,2,376.65,0.89,2.47,17.51,23.58,94.6,0.71,3.18,2.15,4.88,0,0,1,9,82753.07652,0,False,False,False,False,201622.4738
957.99,3.367604595,4,432.24,67.78,9.41,42.01,4.5,87.48,1.1,7.58,3.97,4.08,0,1,1,17,403591.5843,1,False,False,False,False,256574.4397
550.0,1.0,4,697.67,13.41,7.95,44.56,12.76,98.1,0.69,4.45,3.85,3.81,0,1,1,15,161309.3983,0,False,True,False,False,241383.5785
900.27,3.608167067,5,199.73,20.22,7.61,48.95,4.32,92.82,2.22,8.65,10.0,9.17,1,1,1,16,478849.8809,1,False,False,False,False,380264.2489
1875.44,3.663731655,5,663.72,15.84,9.85,72.2,0.48,83.42,0.77,8.18,5.34,7.98,0,0,1,14,829207.4143,0,False,False,False,False,1024519.119
1865.64,3.131632596,5,542.84,22.83,9.34,38.99,0.78,96.77,1.91,6.88,7.53,6.78,0,0,1,15,746940.843,1,False,True,False,False,643648.7488
1835.22,1.484723632,4,110.04,9.53,10.0,9.0,10.15,91.18,1.26,7.5,10.0,9.6,0,1,1,19,539982.7024,1,True,False,False,False,745956.6345
1113.87,3.547823773,5,454.43,36.02,6.17,77.3,0.82,94.65,1.81,3.77,3.01,3.91,0,0,1,13,529442.9941,1,False,False,True,False,412716.6364
2015.84,1.897380991,5,1027.66,19.79,9.63,68.99,17.19,95.09,1.52,5.52,7.42,7.55,0,0,1,12,508900.7132,1,False,True,False,False,369749.0723
1408.17,1.0,2,104.69,51.51,6.75,11.51,0.21,99.67,2.08,7.21,3.43,7.12,0,0,1,12,153802.9374,0,False,False,False,False,234106.633
1226.96,2.969787014,4,531.09,14.93,7.7,62.42,36.45,91.28,2.07,7.96,9.67,10.0,0,1,1,13,591243.0487,1,False,False,False,False,394038.3909
558.0,1.268428011,4,337.52,48.05,5.53,27.03,12.17,91.75,1.15,6.11,4.16,5.45,0,0,1,21,89792.28295,0,False,False,False,True,207975.2291
897.47,1.479155571,3,112.36,46.24,6.05,48.85,9.88,97.7,1.91,2.04,2.62,7.84,1,1,1,13,85924.57459,0,False,False,False,False,149637.461
1943.54,2.817331683,3,418.46,28.06,8.77,44.41,7.62,99.9,1.57,7.25,4.24,3.5,1,0,1,13,410027.1923,1,False,False,False,True,553869.8339
550.0,2.653347736,3,1023.45,3.96,7.58,62.71,14.45,87.38,0.98,6.85,6.33,3.8,1,1,1,6,250269.4217,1,False,False,False,True,171563.133
939.55,2.801941915,3,193.94,1.7,8.91,2.83,30.97,93.92,0.99,8.77,10.0,7.23,0,1,1,0,305368.7729,1,False,False,True,False,435240.8127
1334.19,2.07090373,1,630.78,17.99,6.22,61.16,26.33,93.8,2.16,6.09,5.06,8.65,0,1,1,8,139876.9756,0,False,False,False,True,221072.3475
690.87,1.38590819,2,313.82,36.82,5.43,149.3,16.13,94.36,1.14,3.01,4.76,3.62,0,0,1,7,83084.07948,0,False,False,False,True,184298.8701
680.49,2.059072256,2,568.21,24.67,9.62,71.73,0.43,89.1,1.62,5.07,6.93,6.43,0,1,1,21,141064.1893,0,False,False,False,False,223723.5155
896.66,1.542701464,2,780.08,24.65,6.87,66.69,17.39,91.35,1.61,4.17,6.54,2.31,0,1,1,18,166049.7739,0,False,True,False,False,223625.846
896.07,1.608449681,2,221.12,43.53,4.12,67.63,0.67,86.82,2.4,0.13,0.49,4.14,1,1,1,23,100840.0405,1,False,True,False,False,157667.7423
1291.47,1.0,3,259.1,19.63,7.94,64.39,4.13,97.63,1.87,8.61,9.08,9.69,0,0,1,18,366209.5049,1,False,False,True,False,399129.7357
776.78,1.037427374,3,377.1,41.51,6.28,129.89,26.25,86.15,1.49,3.58,3.85,3.59,0,0,2,45,227479.6339,0,False,False,False,False,264828.2519
1507.65,2.135722792,4,558.08,23.71,7.52,52.37,0.41,99.9,1.34,5.6,2.79,4.38,0,1,1,16,431603.9221,1,False,True,False,False,474034.7618
869.17,2.938932011,1,46.42,7.62,6.22,63.39,32.38,95.72,2.17,4.05,9.57,7.59,0,0,1,13,125982.1817,0,False,False,True,False,167211.8767
701.27,1.318978184,3,118.84,40.07,7.28,112.47,29.39,96.42,1.12,8.49,5.54,7.66,0,1,1,11,68722.38217,0,False,False,False,False,132861.8451
1309.07,2.416468498,3,814.98,50.91,5.25,48.85,11.01,89.09,2.05,1.71,3.39,3.43,0,0,1,11,324594.6609,1,False,True,False,False,323668.3978
671.79,1.273647109,4,325.32,39.49,9.97,9.45,28.55,93.83,1.49,5.57,8.52,4.02,0,0,2,42,160536.5197,1,False,False,False,True,286754.0923
1122.0,2.395786347,4,1008.94,25.61,10.0,22.5,38.67,94.9,1.19,4.97,10.0,3.99,0,0,1,11,481980.8367,1,True,False,False,False,478875.1957
1625.16,3.028925352,4,583.95,42.91,9.48,39.49,14.75,97.18,0.93,8.96,6.05,3.68,0,0,1,15,556506.8283,1,False,False,False,False,623993.8792
1589.78,4.207528197,3,455.79,31.28,4.78,10.36,23.93,86.94,0.91,3.77,3.18,7.33,0,0,1,13,384441.1787,1,False,False,False,False,456781.2492
988.67,3.658177167,4,790.26,29.59,8.51,96.99,19.07,94.5,1.15,5.81,7.97,3.47,0,1,1,11,538310.0304,1,True,False,False,False,397727.5906
883.95,1.0,3,206.97,59.13,5.07,37.4,32.45,94.59,1.05,2.96,7.5,7.05,1,1,2,32,96137.64796,0,True,False,False,False,149578.8484
1431.12,1.436839133,4,579.17,15.22,10.0,27.48,8.22,86.57,0.62,5.34,8.63,5.11,0,1,1,15,386058.659,1,False,True,False,False,506532.904
844.14,1.686999177,2,905.87,40.72,6.2,12.62,19.86,93.85,2.1,4.94,1.55,1.63,1,1,1,11,17194.31489,0,False,False,True,False,116731.4427
670.91,3.609313539,3,582.2,52.86,6.03,48.79,11.78,93.76,1.84,3.53,10.0,9.93,0,0,1,12,355444.8691,1,False,False,False,True,471721.7656
1241.4,2.54926659,3,663.77,49.7,6.65,64.95,22.4,99.9,1.84,4.98,10.0,8.52,0,0,1,24,357557.789,1,True,False,False,False,322889.1985
763.2,1.365886682,3,121.33,20.11,7.2,97.84,14.43,88.12,1.91,3.18,10.0,7.72,1,0,2,35,106026.6879,0,False,False,False,True,171418.7756
948.98,3.046655935,4,689.82,27.86,5.24,29.14,14.91,81.71,1.31,4.88,10.0,9.99,0,1,1,19,789014.8679,1,False,False,False,False,642582.8348
551.61,2.658446462,3,547.19,35.1,4.73,32.35,13.3,96.05,1.55,5.31,1.16,4.14,0,0,1,1,255872.3588,1,False,False,False,True,321465.721
835.7,2.350892168,3,165.64,9.56,2.03,57.16,31.11,92.54,1.97,0.97,1.17,4.13,0,0,2,25,215361.784,1,False,False,False,False,248945.8748
1809.96,2.46115053,6,826.48,39.12,7.23,67.94,8.12,93.36,1.37,8.07,9.0,4.93,0,1,1,21,657827.0912,1,False,True,False,False,822630.8227
853.13,2.897488978,1,742.75,22.08,4.82,50.77,28.62,95.63,1.12,1.74,3.03,5.45,0,1,1,11,80797.72825,0,False,True,False,False,160568.0355
838.6,2.271824311,2,382.42,25.2,8.11,44.1,9.2,90.7,1.69,3.75,8.75,9.47,0,0,1,17,183163.368,0,False,True,False,False,199596.2137
958.52,2.017326609,1,856.39,36.15,4.32,16.04,16.98,87.6,1.49,3.02,6.65,5.12,1,0,1,10,35478.01804,0,False,False,False,False,106573.5554
550.0,2.623495204,5,759.08,30.7,8.08,21.15,11.49,98.11,1.72,7.2,5.11,3.78,1,0,2,37,367842.3079,0,False,False,True,False,475262.5456
1292.19,2.141679347,4,188.66,11.02,6.13,0.28,16.09,90.6,1.72,7.35,10.0,4.38,0,0,1,18,426411.9059,1,False,False,True,False,365523.2664
1488.9,2.141028798,4,734.17,49.2,7.69,21.5,9.96,91.53,1.52,6.75,2.4,4.86,0,0,1,16,479639.0619,1,False,False,False,True,397948.0494
911.67,2.874714893,4,76.77,43.04,9.69,77.64,18.97,94.23,2.11,5.8,4.96,5.67,0,1,1,13,470893.7723,1,False,True,False,False,297276.8036
1032.27,2.933562808,4,623.62,43.23,8.63,2.8,15.21,92.82,0.86,5.62,10.0,7.23,0,0,2,6,405649.2224,0,False,True,False,False,656481.0341
1666.63,1.866804699,1,381.49,7.24,1.35,8.82,32.72,98.31,1.41,3.07,8.47,5.77,0,0,1,21,271602.8955,0,False,False,False,True,307315.345
550.0,2.002786637,3,635.25,42.7,4.41,13.14,7.63,96.49,1.57,2.05,4.64,4.53,1,0,1,19,113845.2027,0,False,False,False,False,153736.6301
661.64,1.989496232,2,703.67,36.01,8.38,22.11,0.75,89.58,1.26,2.74,5.51,5.65,0,1,1,24,79531.61924,0,False,False,True,False,202014.9337
1202.39,2.637754568,2,470.15,72.09,4.57,59.02,12.77,96.57,1.4,3.02,7.84,6.05,0,1,1,13,305023.4186,1,False,True,False,False,285646.6013
550.0,2.991104856,1,989.47,57.18,4.73,11.49,3.89,99.85,2.2,2.68,10.0,8.14,0,1,1,24,177844.9565,0,True,False,False,False,173722.5743
1044.25,2.221232386,2,910.52,29.77,7.54,83.63,27.18,89.89,1.63,2.35,8.75,7.23,0,1,1,14,85755.95573,0,True,False,False,False,197999.7267
817.26,4.442556228,2,942.17,17.58,5.87,114.97,33.9,86.02,1.89,3.23,7.35,4.61,0,0,1,13,239202.7346,0,False,False,True,False,238886.441
689.3,3.037688451,4,78.49,8.98,8.19,52.72,5.47,97.99,1.46,6.44,5.02,2.39,0,1,1,20,325702.4685,0,False,False,True,False,335501.692
550.0,1.542584442,3,407.2,5.16,7.53,25.47,30.55,93.66,1.38,2.51,10.0,7.65,1,1,1,11,73703.94389,0,True,False,False,False,176664.6209
1372.58,1.544609601,4,516.07,2.82,9.14,20.34,24.55,99.25,1.25,6.37,5.66,8.57,0,0,1,9,410948.4637,1,False,False,False,False,653150.7907
1044.43,1.0,3,177.81,15.89,7.26,35.66,15.53,97.68,1.89,2.17,2.11,2.36,0,0,2,14,52812.4523,0,False,False,False,False,145942.1369
1021.58,3.790983724,3,568.03,39.76,9.08,41.01,25.35,90.09,2.15,5.41,7.96,4.97,0,0,1,13,261989.6402,1,False,True,False,False,348533.4625
1027.19,3.508030758,3,34.8,55.38,8.6,126.28,9.04,99.01,1.49,4.61,2.55,3.13,0,1,1,21,549144.6811,1,False,False,True,False,580749.5254
1280.96,1.207350353,2,69.82,14.58,2.68,55.93,22.95,92.65,1.6,2.3,3.01,4.92,0,1,1,4,14301.83711,0,True,False,False,False,111889.5615
642.36,1.348362691,3,505.06,23.25,8.04,9.28,11.26,96.05,1.76,3.45,10.0,8.48,0,0,1,12,132672.1313,0,True,False,False,False,172521.4329
816.9,1.0,3,397.89,19.75,4.09,65.77,27.21,91.61,1.21,3.99,1.24,5.85,0,0,1,14,185693.7983,0,False,True,False,False,190134.3678
984.56,1.0,2,517.43,39.41,4.58,44.69,20.31,91.91,1.89,5.28,3.36,3.0,0,0,1,17,25858.52959,0,False,False,False,True,109675.7564
1230.45,2.30162851,4,588.84,69.56,8.38,114.55,4.14,77.39,2.38,4.71,6.6,3.39,1,0,1,9,397091.9479,0,False,False,True,False,406482.6391
818.58,1.529361563,1,58.83,35.31,6.87,49.41,20.22,86.87,2.44,4.16,2.93,5.07,0,1,1,12,150265.9927,0,False,False,False,False,231570.9801
1591.04,2.806040599,3,437.0,33.29,9.4,59.34,4.36,88.13,1.83,7.45,4.9,7.76,0,0,1,13,376414.6831,1,False,True,False,False,446784.2967
627.78,1.488729198,3,219.09,5.84,7.57,12.27,18.14,94.47,1.46,5.37,5.75,6.68,0,0,1,11,216202.937,0,False,False,False,False,238884.6266
550.0,1.0,4,335.68,39.89,5.08,43.35,3.48,97.4,0.92,3.99,10.0,4.34,0,0,1,23,152405.9201,0,False,False,False,True,154621.59
768.35,2.609231756,3,740.02,24.76,6.97,31.93,0.9,94.12,0.66,3.1,3.01,7.19,0,0,1,11,267242.6338,0,False,False,False,True,272557.0395
1218.0,2.219565194,2,571.74,53.18,5.63,81.37,38.25,90.94,1.84,5.77,9.24,9.68,0,1,2,11,150864.3564,0,False,False,False,False,154910.4527
1079.7,3.375814528,3,593.7,32.65,6.14,101.92,18.69,91.16,1.14,2.06,8.36,5.05,0,0,1,8,476550.0922,0,False,True,False,False,238694.5995
550.0,2.806568154,2,938.59,32.45,7.9,14.3,15.94,98.03,0.58,5.75,8.38,7.18,0,0,1,14,237288.4588,1,True,False,False,False,365094.6323
1314.37,1.0,4,846.03,46.93,7.93,71.29,17.3,95.63,1.76,5.86,5.96,3.95,0,0,1,6,241583.6966,1,True,False,False,False,301183.2875
1313.46,1.703501317,3,437.19,29.65,9.19,26.6,3.18,90.04,1.33,5.65,7.97,7.86,0,0,1,24,253150.9941,1,True,False,False,False,255488.3252
550.0,1.082951551,3,361.76,27.61,5.63,54.61,33.05,86.28,1.97,5.3,3.34,5.63,0,1,1,12,11105.47609,0,False,False,False,True,104344.7093
1242.17,2.058247062,4,584.2,17.32,6.93,41.68,14.22,94.65,0.41,5.74,8.83,8.73,0,0,1,8,495425.4076,0,False,False,True,False,550091.5551
890.77,1.880485466,3,1208.82,13.4,9.52,34.36,12.34,99.25,0.98,10.0,8.38,3.35,1,0,1,11,218802.3833,0,False,False,True,False,197997.101
823.43,1.045248324,3,723.64,13.51,8.06,5.04,30.86,96.3,1.3,5.39,8.13,5.61,0,0,1,12,93361.72987,0,False,False,False,False,195620.7025
692.84,1.855488365,2,248.6,39.27,5.63,26.82,31.67,95.32,1.34,2.75,9.22,6.47,0,0,1,8,115118.6262,0,False,False,True,False,133864.1422
964.44,1.0,4,773.84,35.86,3.56,69.07,6.45,87.64,2.35,4.5,5.7,7.04,1,1,2,47,176649.1489,0,True,False,False,False,244039.7009
550.0,2.139260305,3,115.41,16.39,4.86,8.52,28.71,90.12,2.0,1.47,7.01,4.8,0,0,1,21,46832.23708,0,True,False,False,False,121280.246
1220.89,1.685337279,4,285.83,33.93,5.37,9.94,13.59,93.85,1.71,3.19,7.26,3.93,0,1,1,18,521970.4384,1,False,False,False,False,269865.6223
1569.34,1.814456749,2,414.48,28.18,8.07,41.23,2.69,95.54,1.26,5.44,8.34,9.01,0,0,1,18,371869.744,1,False,False,False,False,469660.4152
1442.25,3.088652025,3,564.09,10.33,7.4,35.52,22.0,92.45,1.18,6.23,1.56,3.04,1,0,2,15,500090.3521,1,False,False,False,False,404764.9182
797.2,4.241047436,2,650.63,9.84,6.88,27.11,3.5,95.79,1.55,5.64,5.11,3.94,1,0,1,13,227624.7973,1,False,False,True,False,315406.1737
814.83,3.473063963,4,619.33,30.71,8.08,13.53,12.19,91.23,1.95,4.57,6.49,5.04,0,0,1,14,557038.7382,1,False,False,False,True,532855.9444
863.07,1.869316883,2,589.11,27.63,5.02,13.01,40.23,99.87,1.59,3.29,3.28,7.13,0,0,1,15,7159.627461,0,False,True,False,False,98828.1106
1315.31,2.918305572,2,572.74,40.48,7.02,20.1,13.71,93.49,1.42,5.84,3.78,6.2,0,0,1,18,347590.6378,1,False,False,True,False,341973.8568
1346.71,3.181946605,3,560.78,11.32,9.74,65.61,16.84,91.83,1.62,6.17,2.69,3.97,1,0,1,8,448897.5098,1,False,False,True,False,608346.9181
1198.14,1.748330239,1,137.93,6.15,6.93,54.8,5.9,94.9,1.65,5.89,7.44,7.75,1,0,1,9,90385.53636,0,False,False,True,False,197633.9779
1703.66,1.709194379,4,453.99,33.86,10.0,41.23,12.36,99.34,1.66,7.64,8.58,7.03,0,0,1,9,415989.185,1,False,True,False,False,499542.613
1378.36,2.99261047,2,980.86,33.12,7.52,16.68,30.58,97.9,1.57,4.12,3.62,8.41,0,1,2,19,261751.2849,1,False,True,False,False,413003.9979
1164.87,1.938732806,4,501.71,64.9,7.22,48.85,8.81,84.83,1.46,5.22,6.07,5.84,0,1,2,37,404157.5966,1,False,False,True,False,423666.1849
1653.32,1.949173314,3,294.97,52.73,7.55,61.87,22.17,90.55,1.47,5.2,6.84,5.05,0,0,1,11,329628.8688,1,False,True,False,False,397238.4498
600.01,1.179653977,1,922.82,23.37,7.84,39.03,4.57,91.45,1.4,1.51,1.03,5.56,0,1,1,12,193743.3205,0,False,False,False,True,158374.7565
1212.22,1.0,4,479.64,12.2,6.54,48.11,17.37,89.19,1.81,5.54,10.0,7.69,0,0,2,27,348387.6751,1,False,True,False,False,452624.6154
550.0,1.364844596,5,236.62,20.36,8.9,62.2,13.45,92.61,2.19,5.61,3.98,3.62,0,1,2,27,159752.1044,0,False,True,False,False,177882.2157
1335.51,2.688470524,2,600.96,62.9,6.34,6.44,8.84,90.8,2.01,4.95,10.0,7.08,0,0,1,19,461869.2398,1,False,False,True,False,409646.4482
820.47,1.783050325,2,678.76,36.6,8.95,24.39,32.53,95.92,0.57,7.84,9.59,8.96,0,0,1,15,129981.4305,0,False,False,False,False,242810.4204
599.91,1.907610397,1,554.94,67.95,6.74,46.38,15.9,98.01,1.96,6.25,4.63,5.17,0,0,1,4,41006.29722,0,False,False,False,True,127451.1909
902.24,2.435445229,4,350.81,43.67,6.9,42.79,12.37,92.75,1.72,5.38,0.88,7.82,1,0,1,17,301239.1027,0,False,False,False,True,256372.5145
901.11,2.018850902,4,914.75,17.68,9.67,76.07,12.77,99.9,0.91,6.81,4.8,7.02,0,0,2,17,468925.6717,1,False,True,False,False,297790.4311
1634.15,3.156584263,2,345.16,22.1,7.3,24.2,29.34,95.23,2.05,6.64,6.09,6.88,1,0,1,19,400893.2052,1,False,False,True,False,422702.956
674.64,1.246114285,3,730.15,13.36,4.96,6.17,12.54,94.65,1.42,3.95,7.81,5.28,0,0,1,21,164525.719,0,False,False,True,False,264914.0796
936.56,1.676477184,2,268.22,30.81,7.1,33.0,16.34,91.73,1.28,4.93,1.75,8.16,0,0,1,15,142489.631,0,False,False,True,False,231129.7199
550.0,2.09413931,4,177.28,18.5,8.02,69.51,21.65,89.35,1.45,3.71,4.65,4.92,1,1,1,9,200494.522,1,False,False,False,False,319462.0467
550.0,1.0,2,598.67,11.77,5.59,80.89,20.46,91.13,1.55,4.81,5.37,3.0,1,1,2,54,97031.77538,0,False,False,False,False,219833.9251
848.39,1.0,3,42.21,58.47,7.43,80.19,43.58,95.5,0.98,1.58,4.49,4.75,1,1,1,13,70526.99416,0,False,False,False,True,128597.2572
1179.23,1.760268889,4,850.12,6.87,9.22,4.76,4.74,99.18,0.57,5.05,10.0,8.69,0,0,1,11,621599.7284,1,True,False,False,False,443216.9696
1062.68,1.211424099,4,748.12,4.62,10.0,50.69,16.21,95.09,1.61,5.9,4.53,8.04,0,1,1,10,550501.5728,1,True,False,False,False,407982.6534
1432.99,2.512121998,3,292.24,3.2,10.0,42.01,3.46,99.34,1.73,6.58,10.0,8.93,0,0,1,14,360228.8941,1,False,True,False,False,309724.8098
1027.16,2.300659761,4,1154.71,49.78,5.84,1.11,28.55,92.96,1.2,5.23,5.67,5.58,0,0,1,13,499160.6854,1,False,True,False,False,400168.3896
1564.04,3.69789852,3,583.64,33.79,5.51,54.03,17.94,91.82,1.69,7.4,6.72,6.17,0,0,1,22,540163.3662,1,False,False,False,False,402910.4606
1214.59,2.353684779,3,250.64,27.82,6.5,81.17,27.23,95.28,1.92,6.52,8.07,7.49,0,0,1,7,387107.4444,1,False,False,False,False,305813.1243
1302.08,3.287337664,3,520.44,32.03,8.26,19.48,18.01,89.41,1.79,7.86,10.0,7.66,0,0,1,17,318276.4491,1,True,False,False,False,386734.8426
1056.76,2.795920545,4,231.74,53.28,6.68,50.78,12.66,97.87,0.81,5.34,4.71,3.61,0,0,1,8,314508.3261,1,True,False,False,False,463283.0445
1334.67,4.585116892,3,270.81,25.39,10.0,18.14,15.24,99.75,1.2,7.51,10.0,10.0,0,0,1,20,618442.8382,0,True,False,False,False,637118.2194
956.19,1.0,4,620.13,6.59,7.24,70.15,3.54,95.85,1.29,4.81,2.13,7.92,0,0,1,9,40293.74876,0,False,True,False,False,121486.5873
1840.34,2.703298937,1,426.25,47.4,7.94,79.06,13.49,96.53,1.48,5.08,8.94,5.35,1,0,2,9,440386.4067,0,False,False,True,False,244662.9562
550.0,3.126635075,2,854.8,47.34,4.73,14.06,0.1,94.07,2.51,4.58,6.05,5.23,0,1,2,17,9687.4976,0,False,False,False,False,100335.4517
550.0,2.562340726,3,311.49,6.83,5.72,39.72,2.0,99.9,1.47,6.13,7.02,6.07,0,0,1,11,269412.3903,1,True,False,False,False,393215.7564
550.0,1.734906141,5,595.84,33.9,9.93,13.87,23.75,94.54,0.46,5.77,6.66,7.3,1,0,2,46,317736.4914,0,True,False,False,False,238916.7137
1204.06,3.22036197,3,166.04,13.49,7.31,46.81,7.9,88.57,1.91,6.34,7.67,5.0,0,0,1,17,297537.124,1,False,False,False,True,313336.7835
